model,model_label,question_id,question_index,task,replacement_source,replacement_pass,old_job_id,old_trace_id,old_status,old_reward,new_job_id,new_trace_id,new_status,new_reward,new_error
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-061,61,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,8c3373aa-73fb-47db-bc72-39150eadd544,error,0.0,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,0f9e5573-55ef-4a61-ae45-7b3f584c4832,completed,0.6465790872963896,
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-062,62,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,7ab989c0-0e2e-431f-a086-eb62389143f3,completed,0.9284766908852592,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,7f378a8a-3559-41b7-bf75-971de4ee718e,completed,0.9284766908852592,
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-063,63,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,efe91723-1f14-48a6-b174-1c965b69c2db,error,0.0,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,8677010f-30b2-43ea-8701-0e7ed2714a43,completed,0.9814798787003116,
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-064,64,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,12dae7d0-7337-407e-97f5-3aa1e36385a7,error,0.0,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,8d7db862-4a0f-4519-a723-418a5a5c0974,completed,0.8230548917531015,
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-065,65,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,384b8480-cd26-4007-b443-f190fdfa2b94,error,0.0,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,0058e5f1-653e-485c-9437-d316756df36c,completed,0.8987170342729173,
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-066,66,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,2e8e12e9-1a8f-43ee-b25d-b66a97032329,error,0.0,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,3bd6b5d0-f2fd-4eb8-a2f4-8d4111727ba6,completed,0.8539125638299666,
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-067,67,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,a29c9873-f5d4-4070-94e3-c42b15e4524f,error,0.0,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,941697d3-8e92-411d-a65b-45bea82cd2a9,completed,0.7184212081070995,
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-068,68,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,2e5a8780-01f7-448e-b2d2-de8f03e5362d,error,0.0,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,72a33be4-5593-454f-9130-286b92f4b4c1,completed,0.8230548917531015,
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-069,69,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,6d1df4bd-9331-4590-af5a-c9f899de8181,error,0.0,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,37986954-af47-4088-a4b4-7a0be365059c,completed,0.7243738572752056,
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-070,70,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,aa79d72e-60a9-4942-8c45-dee616d0b788,completed,0.4683329274218847,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,e9971784-373f-4f53-bcf8-de71e7ab95da,completed,0.3088194587911824,
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-071,71,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,2ccea38a-2b40-483a-b2a7-ba6583b91e7f,completed,0.7332355751067664,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,66a472b4-f727-4c87-aea4-0fddf906bc2d,completed,0.7890063481175086,
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-072,72,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,022b5bfa-7f69-4623-92e3-ee6d3451e8b8,completed,0.0,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,fb98a0d8-5c95-4b6d-84eb-5560e33f4b07,completed,0.4393920866735805,
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-073,73,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,0ed20bc4-291d-4f44-9925-830eb46d193e,completed,0.8629489272626915,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,dd4e8ad9-3125-4743-b775-dc1bc1fff399,completed,0.6944562646748169,
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-074,74,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,aeacde88-093d-403b-90dd-23d08ff82418,completed,0.8261843893231645,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,253c4972-4cc1-4cdf-b40f-f31b7de78c14,completed,0.8261843893231645,
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-075,75,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,d80b7e44-023e-4bce-9fb9-5f2d5ee8c3e6,completed,0.8986463755309779,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,5e46fd1e-aff1-4c5f-a54e-9b690176f4a9,completed,0.5570860145311556,
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-076,76,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,5a1a8b07-b404-49c9-9271-5c76e33044ed,completed,0.8156618201430594,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,03099e91-744c-4a3a-a02c-9089e58b81e4,completed,0.6831773314080839,
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-077,77,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,665ccaee-bcf7-4102-8dcb-beafc731081f,completed,0.8980265101338745,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,ce1f54f6-c04a-4419-97b4-39de348e82ce,completed,0.8980265101338745,
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-078,78,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,2e06635b-d4e6-48b3-a7c3-fce0ea99200e,completed,0.0,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,842991e1-6558-4675-bc4c-ad1b5802dd00,completed,0.0,
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-079,79,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,77c73d92-518a-4e97-a76f-4aba42f272bc,error,0.0,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,f45ae4d0-d04f-463e-9534-7dce61ada3c2,error,0.0,"503 upstream_overloaded. {'error': {'code': 503, 'message': ""no healthy keys for provider 'gemini'"", 'status': 'upstream_overloaded'}}"
gemini-3.1-pro-preview,Gemini 3.1 Pro,DBEVAL-V0-080,80,DragonTFBind,tf_bench_rerun,tf_bench_rerun,a22bf38c-950f-482d-88b7-8f471a6d2c57,fee84908-1dbc-408b-943a-675c2c20d7d9,completed,0.8857162118542732,5d9c1a9f-aa0b-4b75-a9c1-c4244c1dea7d,c27aec68-b8fa-4c45-86b8-1e4c58594e56,completed,0.6383001298001729,
gpt-4o,GPT-4o,DBEVAL-V0-061,61,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,2c1665e4-4d45-4a6e-b3e4-ac7ca64d3952,completed,0.8191500733197463,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,2bfedc69-9abc-4d1e-952d-1e7b4f89185f,completed,0.0,
gpt-4o,GPT-4o,DBEVAL-V0-062,62,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,662bfa3e-131a-41a5-bbab-89a7f44414ba,completed,0.8081352297940448,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,fe32485e-e90c-49a5-80a7-540cb308516f,completed,0.3167890100792656,
gpt-4o,GPT-4o,DBEVAL-V0-063,63,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,083eda66-9648-4021-b2fc-a9c8da912c06,completed,0.6636434090439899,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,bacde87c-79f0-4dc0-a2c5-27f065565363,completed,0.4250300484888475,
gpt-4o,GPT-4o,DBEVAL-V0-064,64,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,6614a3c5-2424-40c5-b3a9-d4421db93900,completed,0.894186721257433,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,6415ba13-416f-432c-9379-3572236ba1f3,completed,0.0,
gpt-4o,GPT-4o,DBEVAL-V0-065,65,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,ebed1e1c-0e29-494a-a67a-9a7ad4756614,completed,0.8466580400786594,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,1796c701-85b7-4a36-92b2-8b2ed900a1c3,completed,0.7647233910387892,
gpt-4o,GPT-4o,DBEVAL-V0-066,66,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,804169f4-7742-408c-ba51-c47e6cdb0e8a,completed,0.8952737857857515,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,dea0f0ed-7b23-4876-b692-58c2cbf5a646,completed,0.5384617697117201,
gpt-4o,GPT-4o,DBEVAL-V0-067,67,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,f235e57f-10ed-447c-9c10-367b53c462a5,completed,0.781631749350903,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,08f9f422-0a41-4205-941a-90e3c62d8323,completed,0.8441622892989752,
gpt-4o,GPT-4o,DBEVAL-V0-068,68,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,855ece62-a7fd-44c9-b024-830ec0997c81,completed,0.919198937236662,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,7b65ab75-dd93-457b-9d32-2770d1e9e736,completed,0.8191500733197463,
gpt-4o,GPT-4o,DBEVAL-V0-069,69,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,82dab348-0aad-4a43-926f-befac2116e67,completed,0.8316561813093608,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,7550a4c6-5b46-47be-83a8-927224450546,completed,0.0,
gpt-4o,GPT-4o,DBEVAL-V0-070,70,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,f8af5a8d-bcb8-4396-abda-837701ac1f45,completed,0.8210653934707496,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,53afba6b-8af3-42b4-820e-d3a3564d5032,completed,0.1228365549286948,
gpt-4o,GPT-4o,DBEVAL-V0-071,71,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,c61f8afe-08c9-4691-b7f3-9f3243191739,completed,0.8504153432937824,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,ce9d1bb6-2e30-487f-9fff-611fc114c1f3,completed,0.741505728044779,
gpt-4o,GPT-4o,DBEVAL-V0-072,72,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,a0d94c23-0ab8-43bf-b819-cd7442554ef2,completed,0.9244162777371754,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,792a6aa5-82da-467f-bb0b-72edcc2c6262,completed,0.2556896087358145,
gpt-4o,GPT-4o,DBEVAL-V0-073,73,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,e2f5e004-b40a-4482-b20f-c316135312af,completed,0.9244162777371754,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,02a97440-d4bb-4da7-b1c3-3dfb17babe25,completed,0.0,
gpt-4o,GPT-4o,DBEVAL-V0-074,74,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,06b6abc3-1033-42cd-a088-392c5c151bd2,completed,0.8691745052782042,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,75b70c21-274d-41e5-bcc7-a20f018feee8,completed,0.3689301856936262,
gpt-4o,GPT-4o,DBEVAL-V0-075,75,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,b6bb24c0-e5b3-4059-b446-2d20e49bcab9,completed,0.2004175369889231,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,195422de-0943-465c-9341-a334f141df60,completed,0.0,
gpt-4o,GPT-4o,DBEVAL-V0-076,76,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,0e4e1db2-1bd1-4b98-b3eb-b18eb8dec214,completed,0.8636419272102982,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,1d846ecd-19ee-4eb5-8bfa-1ce047940824,completed,0.0,
gpt-4o,GPT-4o,DBEVAL-V0-077,77,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,8f1ace45-e116-4ac5-9b97-26a02be04746,completed,0.1473940964542051,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,3e88b65d-577a-441a-bc0d-5c57ce6ff934,completed,0.3126526997403612,
gpt-4o,GPT-4o,DBEVAL-V0-078,78,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,bc75c932-a1e5-4b83-b7cb-f0d29b2355b7,completed,0.0840460638985806,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,8a73c988-d4c3-41ac-999f-1c6a104351aa,completed,0.0,
gpt-4o,GPT-4o,DBEVAL-V0-079,79,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,b6f111c6-c406-423b-99b7-ec8cc553a05d,completed,0.7046939203804071,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,1aaf22e2-e75a-4f9d-abb4-b4ee1a879f3f,completed,0.2757435090054173,
gpt-4o,GPT-4o,DBEVAL-V0-080,80,DragonTFBind,tf_bench_rerun,tf_bench_rerun,0f5e7425-9d0d-496e-b1cd-9aa4e1fa6c77,deb5c1ba-7a86-49db-b50a-44dbdbeb96ef,completed,0.8727860481775684,5b62a4b9-7b5e-426e-bc31-b3f3d6ef02ce,11d55009-1cf6-4b2f-bc75-7057a4094449,completed,0.5385657345188959,
gpt-5,GPT-5,DBEVAL-V0-061,61,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,a88936b1-e474-4630-8fc3-2cbc641eb795,completed,0.6522972779249929,5967cd92-82f5-43c5-8160-13ecbe6c9b44,87274636-78fd-4e75-a5e2-38c00d29425e,completed,0.6628237234495657,
gpt-5,GPT-5,DBEVAL-V0-062,62,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,6e0f5343-095c-45c4-b082-aa340e29930b,completed,0.6788335930269978,5967cd92-82f5-43c5-8160-13ecbe6c9b44,670a29b7-bd85-4cb4-91de-2eed17c9046a,completed,0.8105953122876886,
gpt-5,GPT-5,DBEVAL-V0-063,63,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,65a789c6-47d5-42a4-b206-420327f0fa5d,completed,0.7680367542868648,5967cd92-82f5-43c5-8160-13ecbe6c9b44,0a4d56a0-7f9e-4ccc-ad3f-288ed4d6e529,completed,0.8077139631447794,
gpt-5,GPT-5,DBEVAL-V0-064,64,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,e18f26aa-bc83-43b9-a175-5052c3a009b9,completed,0.0187591619844216,5967cd92-82f5-43c5-8160-13ecbe6c9b44,e0f38250-3c1d-41b8-badd-3f2b88440c74,completed,0.536263627524874,
gpt-5,GPT-5,DBEVAL-V0-065,65,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,aa5f1683-fc1b-4738-a033-79d3daf5d5d5,completed,0.7988628281387351,5967cd92-82f5-43c5-8160-13ecbe6c9b44,eee5adc0-12b4-4881-9a15-b5cc57a91f3c,completed,0.8492353916724403,
gpt-5,GPT-5,DBEVAL-V0-066,66,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,2b700438-c181-488f-9780-e013d68f0b8e,completed,0.7071365409467167,5967cd92-82f5-43c5-8160-13ecbe6c9b44,dfcd4c61-b109-42b0-af65-da9e7e5a0f9e,completed,0.8822988033830594,
gpt-5,GPT-5,DBEVAL-V0-067,67,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,b4f73a45-64b8-469a-882d-e827eb339d57,completed,0.781631749350903,5967cd92-82f5-43c5-8160-13ecbe6c9b44,533d3043-f0e5-4f67-a925-f6cba26c2ab2,completed,0.9470854708334032,
gpt-5,GPT-5,DBEVAL-V0-068,68,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,6cb5534f-733a-4450-a61a-ba58c4e1d8a4,completed,0.9066928292470476,5967cd92-82f5-43c5-8160-13ecbe6c9b44,da64f5b5-8e5e-4261-b028-8cddde17cf63,completed,0.9491216000737296,
gpt-5,GPT-5,DBEVAL-V0-069,69,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,7bc0da3c-6e44-45ca-80a5-cc44acc2c0da,completed,0.0,5967cd92-82f5-43c5-8160-13ecbe6c9b44,11baea38-0a08-42bb-a2d0-f9997562ddf7,completed,0.8341878650386929,
gpt-5,GPT-5,DBEVAL-V0-070,70,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,58404f16-f783-4937-b5f9-38085392d884,completed,0.1874873733122184,5967cd92-82f5-43c5-8160-13ecbe6c9b44,5e07f0b6-c3d2-4453-9643-45c39f7e86ae,completed,0.0,
gpt-5,GPT-5,DBEVAL-V0-071,71,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,a1a5cb70-f8f4-4170-9a6a-d26e85cf3ddb,completed,0.5565218055378429,5967cd92-82f5-43c5-8160-13ecbe6c9b44,63fa770d-15e1-4691-b337-650c5a2199d7,completed,0.4439668336313129,
gpt-5,GPT-5,DBEVAL-V0-072,72,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,598106e8-9d8e-425e-a4ab-452f89c67916,completed,0.0,5967cd92-82f5-43c5-8160-13ecbe6c9b44,d6a4ca23-c623-4589-ab76-f7c7229fe169,completed,0.2163527458533814,
gpt-5,GPT-5,DBEVAL-V0-073,73,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,a8ba2945-c4b8-40f2-aae9-0482ed5587f0,completed,0.6097213746777114,5967cd92-82f5-43c5-8160-13ecbe6c9b44,034848ec-d246-4645-b468-a4c3a91bfd98,completed,0.7539565385799657,
gpt-5,GPT-5,DBEVAL-V0-074,74,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,f94400cd-fc72-4d28-9677-fb998b021dc3,completed,0.2126038358234456,5967cd92-82f5-43c5-8160-13ecbe6c9b44,30b45803-bd28-4c5d-ad54-04f9381ac8fa,completed,0.0,
gpt-5,GPT-5,DBEVAL-V0-075,75,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,379761dc-164e-4730-9bec-56139a83a5cf,completed,0.0,5967cd92-82f5-43c5-8160-13ecbe6c9b44,82522b53-2933-444a-ba70-652828ea8828,completed,0.2004175369889231,
gpt-5,GPT-5,DBEVAL-V0-076,76,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,4259ad18-ea94-4c19-bb09-10cd071d6e85,completed,0.4592381676435713,5967cd92-82f5-43c5-8160-13ecbe6c9b44,2d3bf896-d865-4314-bfdf-32a6210b5c24,completed,0.0,
gpt-5,GPT-5,DBEVAL-V0-077,77,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,46ee0769-de0d-4618-9e7d-77901c3e0c3e,completed,0.8566683972885897,5967cd92-82f5-43c5-8160-13ecbe6c9b44,1c20cab4-2907-452c-95f0-f604b0b385f3,completed,0.8604258604262907,
gpt-5,GPT-5,DBEVAL-V0-078,78,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,4691573a-60d4-4acd-ab6a-1f985c8e8aa7,completed,0.0,5967cd92-82f5-43c5-8160-13ecbe6c9b44,bf383f3c-829b-4333-81ef-1214a14ecb39,completed,0.0,
gpt-5,GPT-5,DBEVAL-V0-079,79,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,0902aa3c-f7eb-4ab5-aa92-ba9727789ece,completed,0.0,5967cd92-82f5-43c5-8160-13ecbe6c9b44,a520bd69-6c41-423b-85be-cd612f4b2edf,completed,0.0,
gpt-5,GPT-5,DBEVAL-V0-080,80,DragonTFBind,tf_bench_rerun,tf_bench_rerun,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,49d2cf32-c077-48f1-a6fd-df7a48d82323,completed,0.4978113015531316,5967cd92-82f5-43c5-8160-13ecbe6c9b44,9e9ea2b5-3358-4c8e-bfef-2b23ce2f9167,completed,0.6712828685846021,
gpt-5.4,GPT-5.4,DBEVAL-V0-061,61,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,8eacaf68-c70e-458a-bb74-0aff4cd4fd02,completed,0.0187591619844216,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,f63c01bd-d399-4a95-9755-4f1aa9ef9295,completed,0.0,
gpt-5.4,GPT-5.4,DBEVAL-V0-062,62,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,e9544756-5196-404f-8e41-fd2974b200f8,completed,0.6141827746434741,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,ae20e61a-ca07-4791-b3a1-952f608fc1d6,completed,0.7046939203804071,
gpt-5.4,GPT-5.4,DBEVAL-V0-063,63,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,82b5a9c0-3989-403d-86b8-86ce0655d04b,completed,0.7978634243562576,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,cc060942-f194-473d-900a-9db1dd48ca69,completed,0.7680367542868648,
gpt-5.4,GPT-5.4,DBEVAL-V0-064,64,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,6d7995f7-ed0e-48b5-b68c-400b966fcb09,completed,0.0,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,778e3a14-131b-499a-a08e-8f8e2c525985,completed,0.0,
gpt-5.4,GPT-5.4,DBEVAL-V0-065,65,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,640ff964-ce02-461e-9d46-8b6f9243fc8e,completed,0.87663008172639,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,f637d4c3-4f6b-4877-a457-fed8ed051081,completed,0.833002265238681,
gpt-5.4,GPT-5.4,DBEVAL-V0-066,66,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,47802683-174d-43ef-bc75-d05789c8c9c9,completed,0.5903616993224883,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,068d6aa9-fd4f-462f-bf24-d64b83371533,completed,0.488043005901894,
gpt-5.4,GPT-5.4,DBEVAL-V0-067,67,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,2eac478f-9e49-4a88-ac13-0ee068255469,completed,0.8316561813093608,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,7b191773-6010-4cc5-a1ea-f5dfa2047fc4,completed,0.6940889934236019,
gpt-5.4,GPT-5.4,DBEVAL-V0-068,68,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,87ab228a-9335-4e91-8651-ed3f7f892287,completed,0.8816806132678185,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,e891c2d0-4aff-4ee9-90d7-16379fe5ccce,completed,0.7316073173924452,
gpt-5.4,GPT-5.4,DBEVAL-V0-069,69,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,57ed9ee8-25c0-4e86-a246-ae909b780ce0,completed,0.0812897019324939,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,d6395a29-61d2-4df3-a573-0852d5c8ddcb,completed,0.362677131698819,
gpt-5.4,GPT-5.4,DBEVAL-V0-070,70,DragonTFBind,tf_bench_rerun,tf_bench_rerun,959ae140-50d8-4d2a-ad2d-b2f8ee71628c,238981dc-b178-4139-b4c3-97c71412da80,completed,0.0064650818383523,0a757ea7-30fa-42aa-9dfd-1aa248ee4304,0964a682-8724-4ca3-a8bf-e680f9437971,completed,0.0,
