model,model_key,stem,id,reward,status,hud_reward,hud_status,trace_id,valid_json,pdb_answer,answer_chars,subscores_json,info_json
GPT-5.5,gpt-5.5,gpt55,DBEVAL-V0-057,0.10681470137825422,scored,0.10681470137825422,completed,b77a17d9-2972-41aa-9ce7-003a1efe77e9,True,False,25028,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.10681470137825422, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1306, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1306, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 82, ""n_true"": 82, ""overlap"": 82, ""structure_format"": ""mmcif"", ""validity"": 1.0}"
GPT-5.5,gpt-5.5,gpt55,DBEVAL-V0-058,0.1696035242290749,scored,0.1696035242290749,completed,bd738d63-64e4-40d5-9c5f-84195c66f25c,True,True,25613,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.1696035242290749, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 681, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 681, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 80, ""n_true"": 80, ""overlap"": 80, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.5,gpt-5.5,gpt55,DBEVAL-V0-059,0.0,invalid_answer,0.0,completed,c5dcdd93-92c6-4924-9190-22420bda65d7,True,False,10132,{},"{""reason"": ""mmcif does not contain parseable CA coordinates""}"
GPT-5.5,gpt-5.5,gpt55,DBEVAL-V0-060,0.11395434462444771,scored,0.11395434462444771,completed,b920edf1-52ec-47ad-b412-1bfcb08e48b9,True,True,25613,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.11395434462444771, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1358, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1358, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 80, ""n_true"": 80, ""overlap"": 80, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-041,0.21691842900302113,scored,0.21691842900302113,completed,3dbc3dd9-0c01-4746-843f-0f7afab6517c,True,True,51458,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.21691842900302113, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1655, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1655, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 85, ""n_true"": 85, ""overlap"": 85, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-042,0.20056131260794474,scored,0.20056131260794474,completed,ab4f9497-fd03-4154-8f76-cf1c58bdeef8,True,True,50978,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.20056131260794474, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1158, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1158, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 83, ""n_true"": 83, ""overlap"": 83, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-043,0.21689814814814815,scored,0.21689814814814815,completed,74bffbc3-89ee-4f0a-b47f-0147f5c906bc,True,True,53613,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.21689814814814815, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1080, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1080, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 82, ""n_true"": 82, ""overlap"": 82, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-044,0.23773690078037904,scored,0.23773690078037904,completed,40783246-7a30-45ba-ae70-6bd5d589c24c,True,True,52818,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.23773690078037904, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 897, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 897, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 80, ""n_true"": 80, ""overlap"": 80, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-045,0.3301551389786684,scored,0.3301551389786684,completed,0a98b84e-0bad-45b8-a44d-77b61566f99d,True,True,53373,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.3301551389786684, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1547, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1547, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 84, ""n_true"": 84, ""overlap"": 84, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-046,0.11151182919792267,scored,0.11151182919792267,completed,ecc99499-70b0-443a-9a45-4988f47eee7b,True,True,52978,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.11151182919792267, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1733, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1733, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 91, ""n_true"": 91, ""overlap"": 91, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-047,0.5013858093126385,scored,0.5013858093126385,completed,059462bb-f445-4f54-97bf-d4c82a5b4892,True,True,51938,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.5013858093126385, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 902, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 902, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 82, ""n_true"": 82, ""overlap"": 82, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-048,0.5477493917274939,scored,0.5477493917274939,completed,5edbae0d-fc2d-4dad-af91-5e5c39a13338,True,True,50098,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.5477493917274939, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 822, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 822, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 85, ""n_true"": 85, ""overlap"": 85, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-049,0.12158385093167702,scored,0.12158385093167702,completed,175825cd-47f2-407c-9830-cd80b8fb6ff9,True,True,51858,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.12158385093167702, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1610, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1610, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 83, ""n_true"": 81, ""overlap"": 81, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-050,0.7207835325365206,scored,0.7207835325365206,completed,1a4e2022-ed2b-408b-bdba-128a69cf14f6,True,True,50418,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.7207835325365206, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 753, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 753, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 82, ""n_true"": 82, ""overlap"": 82, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-051,0.21611617312072892,scored,0.21611617312072892,completed,c19358a9-7bde-4d91-b04a-a02bd9b0c89d,True,True,52898,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.21611617312072892, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 878, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 878, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 80, ""n_true"": 80, ""overlap"": 80, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-052,0.2880700325732899,scored,0.2880700325732899,completed,bcfc4e3f-03b4-4aa2-b959-9f5c27d302d5,True,True,52738,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.2880700325732899, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1228, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1228, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 84, ""n_true"": 84, ""overlap"": 84, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-053,0.13384371700105596,scored,0.13384371700105596,completed,5d741954-35e6-4e06-86ad-2239194a0a0c,True,True,40498,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.13384371700105596, ""coordinate_coverage"": 0.7901234567901234, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 818, ""lddt_missing_contacts"": 129, ""lddt_reference_contacts"": 947, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 64, ""n_true"": 81, ""overlap"": 64, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-054,0.2032828282828283,scored,0.2032828282828283,completed,4ca01b11-00db-49f9-81e3-d10683291ff2,True,True,52498,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.2032828282828283, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1188, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1188, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 83, ""n_true"": 83, ""overlap"": 83, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-055,0.25169172932330824,scored,0.25169172932330824,completed,08e8c922-f294-4458-9d7f-be294a9cd908,True,True,48179,"{""backbone_atom_completeness"": 0.9878048780487805, ""ca_lddt"": 0.25169172932330824, ""coordinate_coverage"": 0.9876543209876543, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1291, ""lddt_missing_contacts"": 39, ""lddt_reference_contacts"": 1330, ""structure_validity"": 1.0}","{""backbone_completeness"": 0.9878048780487805, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 80, ""n_true"": 81, ""overlap"": 80, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-056,0.17753623188405798,scored,0.17753623188405798,completed,4b873c6b-f6d2-4c62-8430-60f92213aaeb,True,True,52898,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.17753623188405798, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 690, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 690, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 82, ""n_true"": 82, ""overlap"": 82, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-057,0.18702143950995406,scored,0.18702143950995406,completed,70bddee9-f226-412d-b477-beb45a6262f2,True,True,52738,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.18702143950995406, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1306, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1306, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 82, ""n_true"": 82, ""overlap"": 82, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-058,0.24375917767988253,scored,0.24375917767988253,completed,6da43696-82d6-4429-99b4-2d5e8e11d2a3,True,True,52818,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.24375917767988253, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 681, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 681, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 80, ""n_true"": 80, ""overlap"": 80, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-059,0.1464248159831756,scored,0.1464248159831756,completed,a6c6810b-8749-4c52-aa07-a92b336959d1,True,True,52338,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.1464248159831756, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 951, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 951, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 81, ""n_true"": 81, ""overlap"": 81, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4,gpt-5.4,gpt54,DBEVAL-V0-060,0.1715758468335788,scored,0.1715758468335788,completed,d5a18f60-729a-49c6-a68e-fdb34cc648d8,True,True,49538,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.1715758468335788, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1358, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1358, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 80, ""n_true"": 80, ""overlap"": 80, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-041,0.2163141993957704,scored,0.2163141993957704,completed,10daf345-c35f-4061-94f1-d22367cc4a87,True,True,48333,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.2163141993957704, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1655, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1655, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 85, ""n_true"": 85, ""overlap"": 85, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-042,0.09801381692573402,scored,0.09801381692573402,completed,93359119-30ed-4cdd-a46e-839a79242b27,True,True,50139,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.09801381692573402, ""coordinate_coverage"": 0.5783132530120482, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 384, ""lddt_missing_contacts"": 774, ""lddt_reference_contacts"": 1158, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 48, ""n_true"": 83, ""overlap"": 48, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-043,0.08287037037037037,scored,0.08287037037037037,completed,d4b1e0cd-b7c1-48b3-b1da-3d4b6c25a1be,True,True,52570,"{""backbone_atom_completeness"": 0.9878048780487805, ""ca_lddt"": 0.08287037037037037, ""coordinate_coverage"": 0.6097560975609756, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 573, ""lddt_missing_contacts"": 507, ""lddt_reference_contacts"": 1080, ""structure_validity"": 1.0}","{""backbone_completeness"": 0.9878048780487805, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 50, ""n_true"": 82, ""overlap"": 50, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-044,0.11399108138238573,scored,0.11399108138238573,completed,262573e8-bc88-48b5-8eea-ac6a9e54a63f,True,True,30893,"{""backbone_atom_completeness"": 0.985, ""ca_lddt"": 0.11399108138238573, ""coordinate_coverage"": 0.6125, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 472, ""lddt_missing_contacts"": 425, ""lddt_reference_contacts"": 897, ""structure_validity"": 1.0}","{""backbone_completeness"": 0.985, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 49, ""n_true"": 80, ""overlap"": 49, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-045,0.09130575307045895,scored,0.09130575307045895,completed,d240f291-11b2-43cb-91e7-3cc334514d48,True,True,52418,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.09130575307045895, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1547, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1547, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 84, ""n_true"": 84, ""overlap"": 84, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-046,0.11482977495672245,scored,0.11482977495672245,completed,5d8411e7-4874-4eef-89c8-d74b090e5a5f,True,True,53693,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.11482977495672245, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1733, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1733, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 91, ""n_true"": 91, ""overlap"": 91, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-047,0.17821507760532151,scored,0.17821507760532151,completed,2d4b66eb-642f-4c9c-8b33-e3844c3aa88b,True,True,52625,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.17821507760532151, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 902, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 902, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 82, ""n_true"": 82, ""overlap"": 82, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-048,0.12226277372262774,scored,0.12226277372262774,completed,f3def779-c6c6-4c42-af7e-4598d81138f8,True,True,33052,"{""backbone_atom_completeness"": 0.9872881355932204, ""ca_lddt"": 0.12226277372262774, ""coordinate_coverage"": 0.6823529411764706, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 421, ""lddt_missing_contacts"": 401, ""lddt_reference_contacts"": 822, ""structure_validity"": 1.0}","{""backbone_completeness"": 0.9872881355932204, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 58, ""n_true"": 85, ""overlap"": 58, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-049,0.10046583850931677,scored,0.10046583850931677,completed,ef46cf04-0274-4985-bf1e-b3afd7559a87,True,True,49693,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.10046583850931677, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1610, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1610, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 81, ""n_true"": 81, ""overlap"": 81, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-050,0.1756308100929615,scored,0.1756308100929615,completed,8a0ad380-0092-4188-9e60-f4b293a7ec36,True,True,48653,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.1756308100929615, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 753, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 753, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 82, ""n_true"": 82, ""overlap"": 82, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-051,0.15432801822323464,scored,0.15432801822323464,completed,ddc5c8a2-3418-467b-a54f-499b92b6253e,True,True,52493,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.15432801822323464, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 878, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 878, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 80, ""n_true"": 80, ""overlap"": 80, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-052,0.14434039087947884,scored,0.14434039087947884,completed,977ff9bb-9802-40c0-a95d-9008a1a62d1c,True,True,42414,"{""backbone_atom_completeness"": 0.9892857142857143, ""ca_lddt"": 0.14434039087947884, ""coordinate_coverage"": 0.8214285714285714, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 808, ""lddt_missing_contacts"": 420, ""lddt_reference_contacts"": 1228, ""structure_validity"": 1.0}","{""backbone_completeness"": 0.9892857142857143, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 69, ""n_true"": 84, ""overlap"": 69, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-053,0.031151003167898626,scored,0.031151003167898626,completed,5566cb91-c805-4c53-b362-e083e41546c8,True,True,34850,"{""backbone_atom_completeness"": 0.9818181818181818, ""ca_lddt"": 0.031151003167898626, ""coordinate_coverage"": 0.25925925925925924, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 139, ""lddt_missing_contacts"": 808, ""lddt_reference_contacts"": 947, ""structure_validity"": 1.0}","{""backbone_completeness"": 0.9818181818181818, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 21, ""n_true"": 81, ""overlap"": 21, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-054,0.1900252525252525,scored,0.1900252525252525,completed,0530ba88-a37c-4b06-b318-7111a5cae1fe,True,True,52018,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.1900252525252525, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1188, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1188, ""structure_validity"": 1.0}","{""backbone_completeness"": 1.0, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 83, ""n_true"": 83, ""overlap"": 83, ""structure_format"": ""pdb"", ""validity"": 1.0}"
GPT-5.4 mini,gpt-5.4-mini,gpt54mini,DBEVAL-V0-055,0.11278195488721804,scored,0.11278195488721804,completed,af624218-56a8-4ff1-bcf7-a320a68e6a76,True,True,42572,"{""backbone_atom_completeness"": 0.9891304347826086, ""ca_lddt"": 0.11278195488721804, ""coordinate_coverage"": 0.8395061728395061, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1050, ""lddt_missing_contacts"": 280, ""lddt_reference_contacts"": 1330, ""structure_validity"": 1.0}","{""backbone_completeness"": 0.9891304347826086, ""lddt_thresholds_angstrom"": [0.5, 1.0, 2.0, 4.0], ""n_pred"": 68, ""n_true"": 81, ""overlap"": 68, ""structure_format"": ""pdb"", ""validity"": 1.0}"
